date,circuit_id,uptime_pct,latency_ms,jitter_ms,packet_loss_pct
2025-10-16,1145,99.931,21.4,2.87,0.016
2025-10-16,1329,99.951,25.9,2.0,0.01
2025-10-16,778,99.943,21.3,1.07,0.0
2025-10-16,1071,99.97,29.4,1.44,0.04
2025-10-16,743,100.05,22.7,1.11,0.029
2025-10-16,1213,99.099,24.7,0.99,0.087
2025-10-16,763,99.899,18.5,2.76,0.225
2025-10-16,976,99.95,24.7,2.24,0.03
2025-10-16,351,99.806,9.6,2.95,0.052
2025-10-16,341,99.999,22.8,1.78,0.129
2025-10-16,893,100.071,26.8,2.21,0.066
2025-10-16,373,100.087,26.2,0.29,0.0
2025-10-16,165,99.912,18.9,2.46,0.024
2025-10-16,260,99.97,19.6,1.34,0.068
2025-10-16,894,99.937,23.4,2.42,0.0
2025-10-16,208,99.986,12.3,2.94,0.198
2025-10-16,532,99.972,22.1,1.77,0.248
2025-10-16,1419,99.936,9.0,1.83,0.022
2025-10-16,1396,99.934,15.6,0.7,0.039
2025-10-16,1398,99.924,15.1,1.83,0.0
2025-10-16,410,99.931,17.9,2.65,0.121
2025-10-16,329,99.937,26.0,2.22,0.169
2025-10-16,21,99.865,14.8,3.2,0.0
2025-10-16,745,100.031,19.6,0.79,0.052
2025-10-16,433,99.918,7.4,2.41,0.086
2025-10-16,384,100.102,9.9,2.27,0.0
2025-10-16,413,99.938,5.0,0.4,0.011
2025-10-16,408,100.007,20.5,3.32,0.001
2025-10-16,1178,99.86,21.0,1.54,0.01
2025-10-16,641,99.911,8.9,2.5,0.007
2025-10-16,1360,99.925,5.0,2.82,0.129
2025-10-16,27,100.034,17.5,1.72,0.097
2025-10-16,737,99.916,19.9,1.42,0.0
2025-10-16,881,99.879,18.7,3.56,0.031
2025-10-16,666,99.933,19.9,2.35,0.126
2025-10-16,1122,100.015,18.6,0.14,0.284
2025-10-16,998,99.268,27.5,2.15,0.131
2025-10-16,526,99.987,16.6,0.58,0.06
2025-10-16,468,99.923,22.8,2.9,0.054
2025-10-16,1026,99.953,22.6,1.83,0.138
2025-10-16,446,100.043,12.6,0.51,0.025
2025-10-16,929,99.99,13.5,0.1,0.0
2025-10-16,1219,99.948,10.8,2.47,0.142
2025-10-16,129,99.92,16.0,0.32,0.117
2025-10-16,842,99.939,23.7,3.23,0.126
2025-10-16,512,99.987,18.6,1.81,0.17
2025-10-16,1131,99.929,29.6,0.83,0.0
2025-10-16,801,99.983,24.2,1.72,0.185
2025-10-16,903,99.994,15.2,3.78,0.059
2025-10-16,1345,99.849,16.7,1.95,0.0
2025-10-16,675,99.949,30.2,1.14,0.088
2025-10-16,1261,99.901,16.0,3.28,0.164
2025-10-16,877,99.98,21.3,1.97,0.07
2025-10-16,1228,99.943,19.2,2.85,0.162
2025-10-16,818,99.941,21.8,2.68,0.133
2025-10-16,1483,100.028,13.9,1.57,0.0
2025-10-16,1452,99.956,21.4,2.86,0.037
2025-10-16,1448,99.919,21.8,2.38,0.118
2025-10-16,152,100.002,20.2,1.63,0.066
2025-10-16,947,99.921,25.8,2.37,0.048
2025-10-16,799,99.944,17.2,0.1,0.13
2025-10-16,1227,100.031,5.0,0.92,0.0
2025-10-16,1338,99.962,17.2,2.73,0.0
2025-10-16,907,99.931,9.4,2.48,0.019
2025-10-16,1382,99.923,5.0,1.53,0.021
2025-10-16,493,99.974,21.0,1.62,0.0
2025-10-16,397,99.977,14.5,1.9,0.228
2025-10-16,370,99.968,16.0,1.54,0.005
2025-10-16,1047,99.92,16.5,3.89,0.134
2025-10-16,1298,100.008,22.9,2.58,0.044
2025-10-16,1229,99.901,24.6,1.15,0.146
2025-10-16,1263,99.938,21.1,3.88,0.0
2025-10-16,964,99.934,19.6,1.45,0.184
2025-10-16,681,99.975,22.2,1.9,0.044
2025-10-16,1466,99.851,5.0,3.1,0.096
2025-10-16,1024,99.983,21.4,2.68,0.038
2025-10-16,1000,99.986,19.6,2.82,0.09
2025-10-16,700,99.97,16.2,1.03,0.078
2025-10-16,371,99.964,7.1,2.29,0.016
2025-10-16,1179,99.906,22.7,2.54,0.189
2025-10-16,327,99.949,11.4,1.01,0.13
2025-10-16,936,100.011,5.9,2.15,0.04
2025-10-16,864,99.978,18.6,2.76,0.18
2025-10-16,171,99.949,25.5,0.1,0.038
2025-10-16,1246,100.003,16.0,1.75,0.022
2025-10-16,1038,99.951,19.8,3.14,0.133
2025-10-16,511,99.905,10.4,2.11,0.113
2025-10-16,265,99.996,28.3,2.33,0.073
2025-10-16,1029,99.999,5.0,5.06,0.129
2025-10-16,1413,99.897,11.5,0.48,0.155
2025-10-16,810,99.948,10.7,0.1,0.0
2025-10-16,956,99.928,27.1,1.98,0.093
2025-10-16,1411,99.978,19.6,2.81,0.0
2025-10-16,875,99.938,23.5,3.16,0.059
2025-10-16,721,99.987,17.3,2.22,0.099
2025-10-16,736,99.944,11.4,2.21,0.0
2025-10-16,1262,99.963,9.2,1.29,0.053
2025-10-16,1500,99.949,22.1,2.62,0.086
2025-10-16,519,99.857,11.4,1.75,0.0
2025-10-16,214,99.949,21.0,2.63,0.116
2025-10-16,1431,99.982,25.1,1.62,0.142
2025-10-16,501,100.055,10.9,3.47,0.029
2025-10-16,692,99.969,18.9,1.0,0.125
2025-10-16,653,99.979,14.5,1.21,0.012
2025-10-16,673,99.993,10.8,0.65,0.076
2025-10-16,200,99.977,6.1,0.1,0.0
2025-10-16,1436,99.968,25.1,2.46,0.0
2025-10-16,1344,99.895,18.0,1.56,0.057
2025-10-16,916,99.879,27.9,3.41,0.041
2025-10-16,347,99.951,12.8,2.97,0.0
2025-10-16,1417,100.111,10.5,1.5,0.0
2025-10-16,217,99.954,12.9,2.58,0.115
2025-10-16,1315,99.917,16.4,2.32,0.067
2025-10-16,254,99.897,16.1,0.7,0.0
2025-10-16,153,99.979,19.0,2.1,0.093
2025-10-16,195,99.906,13.5,4.05,0.016
2025-10-16,508,100.003,18.3,3.28,0.106
2025-10-16,859,99.891,24.0,1.53,0.03
2025-10-16,69,99.947,14.2,3.9,0.0
2025-10-16,131,100.013,15.3,2.76,0.108
2025-10-16,1434,100.035,12.6,0.74,0.008
2025-10-16,1204,99.938,11.6,1.72,0.144
2025-10-16,301,99.887,26.6,1.96,0.154
2025-10-16,1084,99.99,14.9,1.31,0.049
2025-10-16,1247,99.884,32.0,4.28,0.144
2025-10-16,1433,99.909,19.8,2.61,0.107
2025-10-16,469,99.879,23.4,2.26,0.0
2025-10-16,241,99.999,20.3,1.85,0.143
2025-10-16,1271,99.998,22.1,1.28,0.0
2025-10-16,188,99.969,15.6,1.79,0.188
2025-10-16,706,99.945,19.6,2.6,0.178
2025-10-16,499,99.986,17.0,1.35,0.127
2025-10-16,1042,99.882,16.1,4.13,0.107
2025-10-16,1447,100.037,14.0,2.61,0.216
2025-10-16,962,99.936,16.8,1.07,0.016
2025-10-16,1368,99.949,20.8,3.25,0.0
2025-10-16,284,99.993,19.1,2.08,0.061
2025-10-16,803,99.916,27.7,2.9,0.209
2025-10-16,604,99.936,16.1,4.41,0.0
2025-10-16,1273,99.907,15.5,2.25,0.094
2025-10-16,994,100.072,12.9,3.85,0.169
2025-10-16,448,99.947,10.0,1.27,0.031
2025-10-16,110,99.92,17.1,0.32,0.151
2025-10-16,1302,99.962,19.2,2.96,0.076
2025-10-16,123,99.913,15.9,2.14,0.0
2025-10-16,867,99.964,28.1,1.53,0.135
2025-10-16,281,100.014,18.8,1.14,0.079
2025-10-16,1468,99.971,17.0,1.36,0.086
2025-10-16,831,99.969,23.9,1.6,0.066
2025-10-16,1142,99.974,10.6,0.25,0.033
2025-10-16,475,100.047,24.3,2.78,0.013
2025-10-16,364,99.958,12.6,4.09,0.0
2025-10-16,1172,99.974,17.5,2.76,0.022
2025-10-16,1193,99.951,16.4,2.28,0.0
2025-10-16,1078,99.947,18.5,2.93,0.066
2025-10-16,1117,99.972,9.6,1.83,0.175
2025-10-16,1039,99.917,18.0,1.79,0.11
2025-10-16,1126,99.937,28.1,2.14,0.164
2025-10-16,68,99.895,7.7,1.63,0.107
2025-10-16,833,99.911,18.5,3.69,0.082
2025-10-16,621,100.002,12.9,2.43,0.125
2025-10-16,1158,99.982,21.4,1.61,0.111
2025-10-16,858,99.933,15.1,1.5,0.054
2025-10-16,800,100.059,25.8,1.01,0.098
2025-10-16,1438,100.06,23.5,1.98,0.145
2025-10-16,789,99.998,10.2,0.4,0.009
2025-10-16,620,99.986,23.9,1.86,0.235
2025-10-16,733,100.027,10.4,2.71,0.052
2025-10-16,319,99.921,15.5,1.22,0.12
2025-10-16,921,99.96,10.6,0.69,0.0
2025-10-16,971,100.048,18.7,0.89,0.117
2025-10-16,565,99.96,13.4,2.62,0.0
2025-10-16,1062,99.935,17.9,0.41,0.0
2025-10-16,133,99.894,11.2,2.24,0.085
2025-10-16,759,99.937,25.2,1.66,0.076
2025-10-16,1074,99.945,26.0,1.81,0.03
2025-10-16,714,99.999,20.6,3.18,0.22
2025-10-16,514,100.018,27.8,3.02,0.07
2025-10-16,1281,100.013,19.6,2.75,0.109
2025-10-16,688,99.966,17.3,2.8,0.0
2025-10-16,735,99.952,19.0,2.67,0.004
2025-10-16,126,99.992,25.7,2.03,0.086
2025-10-16,1132,100.026,22.1,2.28,0.182
2025-10-16,1090,100.018,20.8,2.68,0.0
2025-10-16,719,99.966,20.3,1.17,0.047
2025-10-16,783,99.98,24.4,3.09,0.0
2025-10-16,698,99.868,11.1,1.85,0.016
2025-10-16,290,100.022,32.1,2.1,0.041
2025-10-16,1163,99.975,37.1,1.85,0.061
2025-10-16,944,99.984,20.2,2.47,0.096
2025-10-16,1110,99.953,19.2,1.73,0.07
2025-10-16,54,100.007,18.7,1.94,0.058
2025-10-16,1198,99.977,21.1,1.11,0.118
2025-10-16,594,99.993,24.0,3.18,0.003
2025-10-16,798,99.983,24.0,2.35,0.077
2025-10-16,872,99.938,20.1,2.43,0.199
2025-10-16,41,99.994,12.9,2.92,0.0
2025-10-16,340,99.919,15.6,1.59,0.035
2025-10-16,702,100.018,15.0,1.71,0.118
2025-10-16,870,99.967,33.1,2.4,0.108
2025-10-16,1328,99.997,12.3,2.62,0.128
2025-10-16,507,99.928,12.5,0.52,0.0
2025-10-16,84,99.943,20.1,1.99,0.009
2025-10-16,116,99.897,5.0,1.68,0.131
2025-10-16,1401,99.891,24.1,1.17,0.069
2025-10-16,986,99.919,18.7,2.99,0.0
2025-10-16,732,100.004,24.9,1.77,0.044
2025-10-16,1034,99.852,16.7,0.7,0.0
2025-10-16,665,99.895,14.6,2.99,0.218
2025-10-16,271,99.95,11.5,2.32,0.082
2025-10-16,1495,99.956,13.8,1.59,0.097
2025-10-16,1250,99.966,20.0,3.52,0.0
2025-10-16,572,99.957,15.5,2.35,0.065
2025-10-16,871,99.947,12.6,2.46,0.0
2025-10-16,378,99.842,9.9,2.32,0.043
2025-10-16,1107,99.869,32.7,2.38,0.028
2025-10-16,97,99.943,14.6,1.03,0.091
2025-10-16,1225,99.949,23.6,2.27,0.087
2025-10-16,453,99.864,20.5,0.94,0.068
2025-10-16,1366,99.934,9.0,2.25,0.0
2025-10-16,557,99.944,29.0,1.98,0.11
2025-10-16,49,99.936,19.8,1.34,0.116
2025-10-16,772,100.093,21.1,1.61,0.079
2025-10-16,1116,99.938,18.4,2.75,0.063
2025-10-16,1054,99.99,21.5,0.1,0.308
2025-10-16,154,99.961,12.0,2.54,0.072
2025-10-16,238,99.932,14.5,2.06,0.0
2025-10-16,55,100.0,11.1,1.6,0.08
2025-10-16,395,99.982,13.4,2.94,0.165
2025-10-16,124,99.997,10.5,1.1,0.036
2025-10-16,356,99.934,17.2,1.93,0.031
2025-10-16,135,99.979,19.6,2.78,0.183
2025-10-16,269,99.909,24.9,2.27,0.0
2025-10-16,386,100.027,13.3,2.56,0.104
2025-10-16,98,99.968,22.4,1.01,0.097
2025-10-16,221,99.921,29.3,2.87,0.18
2025-10-16,42,99.893,18.6,2.64,0.0
2025-10-16,1299,100.004,15.2,2.08,0.006
2025-10-16,518,99.961,18.0,1.51,0.136
2025-10-16,861,99.941,19.5,2.73,0.103
2025-10-16,502,99.914,28.4,2.66,0.101
2025-10-16,1059,99.936,22.3,1.96,0.0
2025-10-16,1498,100.004,28.9,3.06,0.062
2025-10-16,1493,99.951,25.3,2.66,0.051
2025-10-16,13,99.968,7.7,1.67,0.026
2025-10-16,455,99.929,17.1,2.14,0.007
2025-10-16,569,99.899,29.7,1.51,0.0
2025-10-16,977,100.014,18.6,3.17,0.061
2025-10-16,756,99.887,18.1,0.1,0.0
2025-10-16,882,99.914,5.0,2.91,0.063
2025-10-16,965,99.948,13.1,1.18,0.124
2025-10-16,638,99.975,20.5,0.4,0.0
2025-10-16,913,100.013,30.9,2.73,0.0
2025-10-16,1323,99.919,8.7,2.02,0.001
2025-10-16,652,99.943,10.8,2.7,0.0
2025-10-16,1453,99.963,14.2,1.83,0.123
2025-10-16,611,100.014,16.1,1.74,0.053
2025-10-16,1327,99.901,20.7,3.28,0.111
2025-10-16,834,99.998,17.5,3.62,0.232
2025-10-16,547,99.867,18.9,4.28,0.0
2025-10-16,485,99.978,19.1,2.92,0.05
2025-10-16,1237,100.005,15.2,1.28,0.054
2025-10-16,337,99.936,22.0,0.84,0.0
2025-10-16,233,99.94,5.6,2.13,0.016
2025-10-16,1267,99.951,9.3,2.75,0.084
2025-10-16,1499,100.009,24.3,3.55,0.0
2025-10-16,685,100.021,12.7,3.32,0.052
2025-10-16,738,99.947,16.7,1.8,0.072
2025-10-16,631,99.998,20.8,3.14,0.037
2025-10-16,298,99.901,25.5,3.11,0.15
2025-10-16,1174,99.971,9.6,1.01,0.0
2025-10-16,1331,100.012,21.5,2.89,0.012
2025-10-16,684,99.984,23.0,3.82,0.089
2025-10-16,206,99.89,12.9,2.02,0.0
2025-10-16,4,99.98,14.9,0.91,0.198
2025-10-16,1180,99.861,20.5,1.06,0.024
2025-10-16,703,100.005,6.7,2.59,0.11
2025-10-16,1231,99.982,28.8,1.45,0.142
2025-10-16,1339,99.893,20.1,0.33,0.094
2025-10-16,1201,99.941,18.6,1.38,0.0
2025-10-16,1300,100.036,24.5,2.35,0.012
2025-10-16,1095,99.913,9.7,2.79,0.027
2025-10-16,1295,99.9,24.0,2.51,0.043
2025-10-16,740,99.988,12.0,2.82,0.129
2025-10-16,888,99.962,19.0,2.43,0.067
2025-10-16,1157,99.848,21.5,3.28,0.0
2025-10-16,1490,99.852,14.0,1.7,0.06
2025-10-16,961,99.993,15.7,3.65,0.039
2025-10-16,566,99.962,13.5,2.54,0.0
2025-10-16,883,99.901,26.2,2.32,0.069
2025-10-16,758,100.011,16.6,1.1,0.123
2025-10-16,1404,99.894,22.0,1.66,0.167
2025-10-16,661,100.105,20.5,2.3,0.17
2025-10-16,158,99.925,16.1,1.94,0.131
2025-10-16,1048,99.977,16.3,3.32,0.0
2025-10-16,1290,100.013,24.0,0.16,0.159
2025-10-16,463,99.928,20.8,0.54,0.183
2025-10-16,141,99.995,12.5,2.79,0.078
2025-10-16,161,99.952,11.6,1.94,0.0
2025-10-16,306,100.002,16.8,2.47,0.0
2025-10-16,1125,99.983,14.4,0.95,0.05
2025-10-16,674,99.949,10.0,0.92,0.0
2025-10-17,548,100.015,18.8,4.12,0.0
2025-10-17,985,100.006,9.3,1.14,0.014
2025-10-17,713,99.993,25.1,2.7,0.092
2025-10-17,639,99.96,11.9,1.96,0.054
2025-10-17,472,100.04,9.1,2.55,0.0
2025-10-17,1150,99.956,13.1,1.42,0.0
2025-10-17,393,99.967,9.7,0.41,0.113
2025-10-17,1159,99.963,15.7,2.39,0.103
2025-10-17,1022,99.943,17.6,1.18,0.065
2025-10-17,427,100.028,26.4,1.09,0.0
2025-10-17,1133,99.952,18.6,2.03,0.046
2025-10-17,417,99.875,21.3,0.1,0.0
2025-10-17,718,99.915,16.1,2.56,0.0
2025-10-17,979,99.973,11.6,2.59,0.039
2025-10-17,836,100.03,17.0,2.76,0.105
2025-10-17,829,99.89,10.9,2.39,0.128
2025-10-17,805,99.965,23.3,0.26,0.076
2025-10-17,748,99.928,16.6,5.22,0.038
2025-10-17,72,99.988,15.1,0.5,0.169
2025-10-17,699,99.954,20.2,2.14,0.0
2025-10-17,44,99.922,9.4,0.96,0.027
2025-10-17,1124,100.11,11.8,0.1,0.0
2025-10-17,926,100.014,21.8,0.5,0.097
2025-10-17,1072,100.051,11.6,2.46,0.125
2025-10-17,1406,99.967,11.2,0.47,0.075
2025-10-17,644,100.004,16.3,1.26,0.037
2025-10-17,279,99.952,22.3,0.1,0.205
2025-10-17,309,99.932,10.5,1.23,0.0
2025-10-17,1264,99.894,11.0,2.61,0.037
2025-10-17,64,99.957,26.2,1.48,0.229
2025-10-17,607,99.97,27.1,2.87,0.021
2025-10-17,596,99.95,25.9,2.41,0.0
2025-10-17,96,99.976,15.2,2.7,0.0
2025-10-17,112,100.005,14.9,0.69,0.16
2025-10-17,709,99.958,11.2,2.19,0.084
2025-10-17,1051,100.063,20.4,2.74,0.04
2025-10-17,1316,99.809,23.1,2.48,0.112
2025-10-17,242,99.922,29.2,1.78,0.0
2025-10-17,331,99.98,22.0,2.73,0.166
2025-10-17,705,99.913,19.3,0.17,0.008
2025-10-17,694,100.002,29.3,0.27,0.129
2025-10-17,147,99.95,21.3,2.49,0.0
2025-10-17,826,99.885,14.8,2.32,0.059
2025-10-17,873,99.915,6.8,4.02,0.039
2025-10-17,1207,99.97,24.0,0.92,0.068
2025-10-17,1052,99.878,25.2,1.57,0.0
2025-10-17,201,99.97,5.0,1.49,0.037
2025-10-17,61,100.035,29.3,1.99,0.146
2025-10-17,587,99.899,21.6,3.0,0.041
2025-10-17,598,99.926,14.1,3.66,0.103
2025-10-17,716,99.939,10.1,1.4,0.0
2025-10-17,1390,99.879,19.4,2.47,0.0
2025-10-17,1183,99.991,21.5,3.74,0.037
2025-10-17,102,100.03,16.4,3.6,0.0
2025-10-17,879,99.991,5.0,2.07,0.235
2025-10-17,784,99.993,28.1,1.34,0.02
2025-10-17,1356,99.978,11.9,1.87,0.0
2025-10-17,416,99.958,20.9,2.69,0.114
2025-10-17,326,99.977,17.8,3.65,0.032
2025-10-17,119,99.942,26.0,4.99,0.0
2025-10-17,1064,99.958,8.5,2.77,0.089
2025-10-17,1242,100.016,17.2,2.06,0.053
2025-10-17,852,99.94,11.6,3.48,0.08
2025-10-17,1432,99.934,16.2,0.88,0.211
2025-10-17,59,99.933,5.0,1.87,0.135
2025-10-17,1077,99.834,12.2,1.84,0.035
2025-10-17,128,99.93,14.2,1.85,0.0
2025-10-17,352,99.924,17.2,3.46,0.0
2025-10-17,649,99.91,16.2,3.05,0.103
2025-10-17,118,99.927,15.2,1.82,0.084
2025-10-17,588,100.001,13.5,1.83,0.0
2025-10-17,190,99.953,13.1,2.75,0.0
2025-10-17,1082,99.996,17.8,1.43,0.053
2025-10-17,1415,99.946,13.5,1.21,0.039
2025-10-17,586,99.972,23.6,1.37,0.017
2025-10-17,253,99.949,24.9,2.5,0.139
2025-10-17,1243,99.921,33.4,2.99,0.057
2025-10-17,863,99.975,10.6,2.67,0.078
2025-10-17,1450,99.918,21.7,2.69,0.117
2025-10-17,10,99.957,26.2,2.56,0.0
2025-10-17,1297,99.972,15.0,0.24,0.063
2025-10-17,398,99.904,13.0,2.07,0.0
2025-10-17,563,99.96,5.0,0.48,0.0
2025-10-17,886,99.923,18.8,0.95,0.097
2025-10-17,1080,99.885,24.0,0.86,0.189
2025-10-17,180,99.964,16.7,2.74,0.155
2025-10-17,229,99.923,19.5,1.17,0.097
2025-10-17,1152,99.965,29.8,1.7,0.087
2025-10-17,355,99.938,15.2,1.89,0.073
2025-10-17,1128,99.985,17.5,2.44,0.13
2025-10-17,186,100.017,17.1,2.7,0.129
2025-10-17,452,99.97,21.4,0.1,0.0
2025-10-17,207,99.966,15.7,4.06,0.034
2025-10-17,841,99.818,23.1,3.14,0.051
2025-10-17,1076,99.98,22.9,1.79,0.014
2025-10-17,375,100.102,28.9,2.61,0.0
2025-10-17,1375,100.001,14.2,0.57,0.086
2025-10-17,1187,99.989,19.8,2.48,0.111
2025-10-17,667,99.886,17.6,1.75,0.0
2025-10-17,276,100.028,21.3,3.35,0.162
2025-10-17,505,99.939,18.4,2.05,0.165
2025-10-17,18,99.947,16.6,2.51,0.0
2025-10-17,1146,99.939,8.9,3.71,0.016
2025-10-17,889,99.945,13.7,2.21,0.0
2025-10-17,1334,99.901,19.2,2.3,0.0
2025-10-17,1009,99.929,13.2,1.07,0.13
2025-10-17,603,100.018,15.2,2.68,0.0
2025-10-17,542,99.93,16.8,2.98,0.047
2025-10-17,559,100.008,16.9,1.34,0.113
2025-10-17,1485,99.964,18.1,3.24,0.0
2025-10-17,325,99.98,23.3,2.55,0.085
2025-10-17,464,100.054,20.0,1.23,0.018
2025-10-17,390,99.956,19.3,1.95,0.064
2025-10-17,314,100.004,19.8,2.38,0.098
2025-10-17,1341,99.975,18.9,1.79,0.0
2025-10-17,490,99.265,14.1,5.04,0.098
2025-10-17,466,99.92,17.4,3.58,0.054
2025-10-17,531,99.528,19.1,1.88,0.098
2025-10-17,286,99.92,24.5,1.74,0.0
2025-10-17,984,100.064,18.0,3.09,0.0
2025-10-17,741,99.947,18.0,2.3,0.123
2025-10-17,359,99.968,27.6,2.13,0.092
2025-10-17,669,99.901,16.3,0.81,0.0
2025-10-17,1245,99.987,12.1,1.63,0.004
2025-10-17,28,99.938,15.7,2.26,0.093
2025-10-17,1184,99.94,17.7,2.45,0.0
2025-10-17,1040,99.986,16.6,1.35,0.03
2025-10-17,807,99.987,18.0,1.43,0.191
2025-10-17,264,99.961,12.6,1.74,0.111
2025-10-17,1428,99.874,17.8,1.09,0.038
2025-10-17,24,99.962,23.6,2.85,0.058
2025-10-17,411,100.063,16.6,0.1,0.08
2025-10-17,618,99.948,24.1,0.61,0.0
2025-10-17,766,100.008,16.3,3.41,0.014
2025-10-17,937,99.928,10.0,0.1,0.0
2025-10-17,948,99.995,17.9,1.33,0.066
2025-10-17,869,99.911,16.6,3.17,0.1
2025-10-17,168,99.969,19.4,0.1,0.019
2025-10-17,1045,99.985,24.8,1.93,0.003
2025-10-17,142,99.955,18.5,2.25,0.171
2025-10-17,349,99.983,21.2,1.81,0.102
2025-10-17,1289,99.958,15.7,1.71,0.029
2025-10-17,250,99.895,12.7,0.61,0.011
2025-10-17,345,99.905,24.2,0.64,0.062
2025-10-17,1106,99.98,7.2,3.95,0.027
2025-10-17,14,99.906,27.6,2.53,0.149
2025-10-17,109,99.903,20.3,1.62,0.074
2025-10-17,432,99.874,10.0,1.43,0.084
2025-10-17,906,99.973,12.5,2.42,0.042
2025-10-17,1114,100.008,23.5,2.74,0.153
2025-10-17,379,99.999,14.1,1.92,0.0
2025-10-17,35,99.996,17.8,2.88,0.051
2025-10-17,205,99.933,25.4,3.09,0.0
2025-10-17,99,99.897,19.4,2.93,0.161
2025-10-17,211,99.994,22.2,2.65,0.087
2025-10-17,362,99.93,28.5,1.77,0.126
2025-10-17,431,99.945,12.3,1.42,0.081
2025-10-17,1068,99.948,5.8,1.72,0.113
2025-10-17,415,99.957,9.2,1.63,0.192
2025-10-17,1330,99.938,13.1,0.98,0.195
2025-10-17,657,99.902,5.0,0.85,0.042
2025-10-17,1276,99.91,11.7,1.78,0.0
2025-10-17,975,100.014,15.7,2.97,0.0
2025-10-17,173,99.931,5.0,2.34,0.0
2025-10-17,25,99.972,18.8,1.42,0.096
2025-10-17,111,99.975,20.3,1.15,0.151
2025-10-17,16,99.967,15.1,1.52,0.068
2025-10-17,1296,99.893,10.5,1.49,0.19
2025-10-17,904,99.91,18.2,1.77,0.0
2025-10-17,1282,99.905,15.4,1.22,0.062
2025-10-17,148,99.993,20.0,0.88,0.0
2025-10-17,504,100.003,24.7,2.23,0.048
2025-10-17,1395,99.879,10.7,1.83,0.096
2025-10-17,187,99.963,16.9,2.5,0.074
2025-10-17,682,100.006,14.9,2.12,0.0
2025-10-17,1103,100.016,19.3,1.52,0.0
2025-10-17,474,99.905,25.2,1.44,0.026
2025-10-17,1012,100.026,17.1,0.27,0.165
2025-10-17,100,99.976,5.0,3.99,0.0
2025-10-17,5,99.95,10.0,2.39,0.118
2025-10-17,465,99.939,14.3,2.1,0.092
2025-10-17,47,99.934,12.2,0.1,0.048
2025-10-17,880,99.934,20.9,1.84,0.0
2025-10-17,263,99.947,12.1,3.02,0.0
2025-10-17,295,99.98,19.0,2.25,0.059
2025-10-17,451,99.927,38.2,1.06,0.144
2025-10-17,368,99.991,25.9,0.91,0.0
2025-10-17,830,99.944,18.6,0.55,0.147
2025-10-17,957,99.962,17.5,4.45,0.167
2025-10-17,489,100.017,20.8,0.63,0.111
2025-10-17,285,99.94,13.0,0.1,0.002
2025-10-17,749,99.944,20.4,1.25,0.022
2025-10-17,1083,99.891,17.3,1.46,0.081
2025-10-17,1202,99.904,21.1,1.55,0.0
2025-10-17,968,100.029,20.7,1.37,0.0
2025-10-17,114,99.986,17.4,4.04,0.079
2025-10-17,387,99.9,19.9,2.16,0.0
2025-10-17,52,99.972,19.7,1.17,0.099
2025-10-17,1145,100.02,22.1,2.64,0.08
2025-10-17,1329,100.025,20.2,2.12,0.062
2025-10-17,778,99.954,17.9,0.75,0.145
2025-10-17,1071,99.973,24.4,2.62,0.072
2025-10-17,743,99.969,19.4,1.87,0.025
2025-10-17,1213,99.982,17.9,0.92,0.018
2025-10-17,763,99.963,11.6,2.66,0.03
2025-10-17,976,99.989,28.2,2.14,0.075
2025-10-17,351,99.932,10.7,0.38,0.0
2025-10-17,341,99.972,24.6,2.6,0.099
2025-10-17,893,99.923,18.3,0.45,0.004
2025-10-17,373,99.961,20.7,2.34,0.0
2025-10-17,165,99.955,27.1,1.69,0.115
2025-10-17,260,100.027,10.3,2.1,0.092
2025-10-17,894,100.01,8.4,3.92,0.0
2025-10-17,208,99.955,13.7,0.36,0.2
2025-10-17,532,99.813,18.3,1.18,0.0
2025-10-17,1419,99.894,21.6,2.54,0.153
2025-10-17,1396,99.874,23.0,1.32,0.0
2025-10-17,1398,99.961,12.4,2.35,0.033
2025-10-17,410,99.346,11.5,2.66,0.15
2025-10-17,329,99.943,24.7,2.81,0.0
2025-10-17,21,99.951,29.7,2.92,0.097
2025-10-17,745,99.914,20.7,2.63,0.1
2025-10-17,433,99.955,20.6,2.47,0.148
2025-10-17,384,100.008,14.0,1.08,0.0
2025-10-17,413,100.025,13.6,2.06,0.0
2025-10-17,408,99.934,12.9,3.28,0.147
2025-10-17,1178,99.861,11.3,2.12,0.0
2025-10-17,641,99.898,17.2,2.44,0.0
2025-10-17,1360,100.024,18.0,2.64,0.048
2025-10-17,27,100.021,18.7,1.84,0.049
2025-10-17,737,99.906,22.9,0.89,0.0
2025-10-17,881,99.871,26.1,1.83,0.178
2025-10-17,666,99.904,17.5,0.67,0.027
2025-10-17,1122,99.963,14.2,1.43,0.038
2025-10-17,998,99.965,15.2,1.05,0.0
2025-10-17,526,99.969,10.1,3.12,0.01
2025-10-17,468,99.903,15.9,1.78,0.0
2025-10-17,1026,100.04,10.9,3.72,0.023
2025-10-17,446,99.913,8.4,1.9,0.0
2025-10-17,929,99.946,19.2,2.28,0.059
2025-10-17,1219,99.811,9.4,1.01,0.059
2025-10-17,129,99.99,13.8,2.01,0.093
2025-10-17,842,99.994,21.5,1.71,0.0
2025-10-17,512,99.121,11.9,3.0,0.0
2025-10-17,1131,99.981,18.6,1.0,0.174
2025-10-17,801,99.989,19.8,2.29,0.0
2025-10-17,903,99.851,18.6,1.31,0.048
2025-10-17,1345,98.821,18.0,1.35,0.145
2025-10-17,675,100.03,19.8,3.05,0.056
